Class,Precision,Recall,F1-Score,FNR,Specificity,MCC,Support
Attack,0.9994543271854196,0.9372441460618962,0.9673500860876086,0.06275585393810382,0.9781468531468531,0.4942276365576418,48856
Benign,0.26738351254480286,0.9781468531468531,0.4199662225558266,0.021853146853146852,0.9372441460618962,0.4942276365576418,1144
