Class,Precision,Recall,F1-Score,FNR,Specificity,MCC,Support
Attack,0.9992760300118467,0.9323112821352546,0.9646328808318685,0.06768871786474537,0.9711538461538461,0.4759636825249731,48856
Benign,0.25147125396106834,0.9711538461538461,0.3994965839626034,0.028846153846153848,0.9323112821352546,0.4759636825249731,1144
